feature,coef_female,coef_male,coef_none,max_abs
desc_day,0.12935655320572942,0.02684673083817553,-0.19182015574221528,0.19182015574221528
desc_suitable,0.04338564789435489,-0.19082890863112717,0.13163533775121788,0.19082890863112717
desc_uk,0.18656776413642023,0.0028686217349797485,-0.162886798118228,0.18656776413642023
desc_use,-0.1433063852070336,-0.017300304419532474,0.18455547514513568,0.18455547514513568
bc_ice,-0.18150831129393938,0.0718689040339455,0.09057625661381462,0.18150831129393938
desc_wash,-0.010636355211461467,0.17648410933304742,-0.14465864011668525,0.17648410933304742
feat_color1_salmon,0.17627035131273852,-0.062409615628044396,-0.0884631440468751,0.17627035131273852
desc_help,0.0827955566758649,-0.17607141359940387,0.05231316024296961,0.17607141359940387
desc_hours,-0.17405294028713741,0.06007612785458847,0.09183189532402446,0.17405294028713741
desc_features,-0.1435689584925522,0.17185683057659973,-0.018950305927399397,0.17185683057659973
desc_non,-0.11803825381667409,-0.02732512373002853,0.16711496500484765,0.16711496500484765
feat_color2_lavender,0.14132308743980002,-0.16644254210647455,0.014309683209476707,0.16644254210647455
desc_feeling,0.06752827523622558,0.057888444523799626,-0.1603525146684564,0.1603525146684564
desc_storage,-0.041144644850261154,-0.07107673883876754,0.15825312602538866,0.15825312602538866
desc_away,0.15322241882552723,-0.10856196941761483,-0.028912290840032707,0.15322241882552723
feat_color1_gray,-0.055439618923012156,0.14125322251656666,-0.07041345324211862,0.14125322251656666
desc_cm,0.07092163389449456,-0.14046279830892003,0.04789178369871435,0.14046279830892003
desc_ml,0.13702604653125455,-0.030880987652388427,-0.09033202844596329,0.13702604653125455
desc_long,-0.1363684216908112,0.014944033598792547,0.11304271998367031,0.1363684216908112
bc_styling,-0.010486124446649744,-0.09756637294070698,0.13495478854462872,0.13495478854462872
store_1,-0.061975122072757446,-0.06543031979480944,0.13032489230215583,0.13032489230215583
bc_milk,-0.05431189026178755,0.12856050257886906,-0.06249862783802872,0.12856050257886906
bc_kids,-0.046724818542086356,-0.06093407437414422,0.12831215713997138,0.12831215713997138
bc_skin,-0.12544662443378204,0.0746310082721679,0.04399173283970369,0.12544662443378204
feat_color1_crimson,-0.07389900129378997,-0.03167566356903071,0.12102103906937818,0.12102103906937818
desc_dry,-0.06543965453106021,-0.03852604839017991,0.11842240178577593,0.11842240178577593
desc_natural,0.05080712790302244,-0.11634969569423832,0.049442931120195995,0.11634969569423832
desc_sure,0.11207233262927578,-0.11548873314311438,0.002232961489136098,0.11548873314311438
desc_food,-0.06280974904376171,-0.03088638426162454,0.11360720165175758,0.11360720165175758
desc_pet,-0.021334788359640023,-0.06883879928693139,0.11226352318521085,0.11226352318521085
desc_perfect,0.11178417445904532,-0.07794066177871627,-0.03931472451219923,0.11178417445904532
feat_color1_teal,-0.1027375814540306,0.1094901700993326,-0.002286666044080154,0.1094901700993326
feat_color2_pink,0.10918365809306181,-0.07747577573157594,-0.020110940794985682,0.10918365809306181
feat_color1_dark_green,-0.10704423870550009,0.10409962733599563,0.0017912777958066172,0.10704423870550009
bc_beauty,0.03152892703640565,-0.1059031034222845,0.031190880759872433,0.1059031034222845
desc_irritation,0.037917059020819634,0.03484582627394202,-0.0996123543004015,0.0996123543004015
bc_pants,-0.09526071486919702,0.06754781503230843,0.02084096994523302,0.09526071486919702
feat_color1_brown,-0.06172543101844817,0.09516846578540149,-0.0218004100226563,0.09516846578540149
desc_table,-0.02557514336528853,-0.04593882461861337,0.09271031079621932,0.09271031079621932
desc_care,-0.09223861498874031,0.039139572791238836,0.04111033316283767,0.09223861498874031
bc_party,-0.07542229417536823,-0.007522095110988765,0.09033067192060609,0.09033067192060609
desc_daily,0.0591652279401264,-0.08917851308724842,0.026606423625004445,0.08917851308724842
feat_color1_purple,0.07643418970118063,-0.08588820878778224,0.002934809200702336,0.08588820878778224
bc_bags,-0.08210078217270339,0.0007841105981140252,0.08371629545038704,0.08371629545038704
desc_eyes,-0.05718455703877962,0.08288860301711187,-0.01663485124289383,0.08288860301711187
desc_best,0.03243075850911059,0.040075874502504515,-0.08091512344671924,0.08091512344671924
desc_free,0.004555800580725057,-0.08022817496838555,0.05518100292202002,0.08022817496838555
bc_razor,-0.00030801048205550245,0.07858626914461418,-0.05683915985509487,0.07858626914461418
desc_formula,-0.07766559996621157,0.049824031549242496,0.01897954014955338,0.07766559996621157
feat_color1_hot_pink,-0.0005687789403209855,-0.07732045483526828,0.07527112481524342,0.07732045483526828
desc_reach,-0.00111642063181575,0.07681620107999972,-0.07373293364377069,0.07681620107999972
desc_safety,-0.04863714541628221,-0.01598429331754798,0.07599361035883562,0.07599361035883562
bc_gifting,0.0032721629964787263,0.07066129393353959,-0.07571902459113118,0.07571902459113118
desc_children,0.07432012550668808,-0.028824652615172384,-0.03975511079019512,0.07432012550668808
